fixture_id,league,team_name,team_id,location,real_team_winner,pred_percent_home,pred_percent_draw,pred_percent_away,pred_home_win,pred_home_win_draw,pred_away_win,pred_away_win_draw,predicted_goals_home,predicted_goals_away,pred_draw,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,Red Cards,expected_goals,goals_prevented,bookmaker_used,goals_over/under_over_2.5,goals_over/under_over_2.5_prob,goals_over/under_under_2.5,goals_over/under_under_2.5_prob,odds_team_win,odds_draw,corners_over_under_over_10.5,corners_over_under_over_10.5_prob,corners_over_under_under_10.5,corners_over_under_under_10.5_prob
1419296,FA Cup,Newhaven,8877,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419453,FA Cup,Eversley & Cal,26212,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419453,FA Cup,Horndean,8831,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419404,FA Cup,Penistone Church,8895,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419404,FA Cup,Padiham,8892,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419392,FA Cup,AFC Kempston Rovers,7611,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419392,FA Cup,Arlesey Town,8683,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419490,FA Cup,Saffron Walden Town,8919,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419490,FA Cup,Harlow Town,7646,away,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419306,FA Cup,Glossop North End,7227,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419306,FA Cup,St Helens,24349,away,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419428,FA Cup,Saltash United,8920,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419428,FA Cup,Torpoint Athletic,12080,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419351,FA Cup,Histon,7234,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419351,FA Cup,Thetford Town,8969,away,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419347,FA Cup,Cockfosters,8747,home,draw,0.0,0.5,0.5,False,False,True,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419347,FA Cup,Kings Langley,7724,away,draw,0.0,0.5,0.5,False,False,True,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419469,FA Cup,Biggleswade,7618,home,draw,0.5,0.5,0.0,True,True,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419469,FA Cup,Welwyn Garden City,7679,away,draw,0.5,0.5,0.0,True,True,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419486,FA Cup,Paulton Rovers,7244,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419486,FA Cup,Hamble Club,8807,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419310,FA Cup,Harrowby United,11983,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419310,FA Cup,Bourne Town,24335,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419311,FA Cup,Stanway Rovers,8950,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419311,FA Cup,Romford,7248,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419468,FA Cup,Alton Town,12049,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419468,FA Cup,Wincanton Town,12044,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419487,FA Cup,Gorleston,8793,home,home,0.5,0.5,0.0,True,True,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419487,FA Cup,Hadleigh United,8801,away,home,0.5,0.5,0.0,True,True,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419346,FA Cup,Hallen,8805,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419346,FA Cup,Highworth Town,7233,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419350,FA Cup,Cirencester Town,7629,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419350,FA Cup,Reading City,8907,away,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419429,FA Cup,Pilkington,21711,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419429,FA Cup,Longridge Town,8859,away,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419307,FA Cup,Colney Heath,8750,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419307,FA Cup,Woodford Town,9009,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419491,FA Cup,Bexhill United,8704,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419491,FA Cup,Sheerwater,8927,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419393,FA Cup,West Allotment Celtic,12041,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419393,FA Cup,Northallerton Town,8883,away,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419405,FA Cup,Racing Club Warwick,8904,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419405,FA Cup,Droitwich Spa,21513,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419452,FA Cup,City of Liverpool,7630,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419452,FA Cup,Euxton Villa,21515,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419297,FA Cup,Ipswich Wanderers,11996,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419297,FA Cup,Lakenheath,16989,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419501,FA Cup,Kennington,14413,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419501,FA Cup,Tower Hamlets,8974,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419444,FA Cup,Christchurch,8741,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419444,FA Cup,Bemerton Heath Harleq.,8703,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419385,FA Cup,Wick,24350,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419385,FA Cup,VCD Athletic,7258,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419413,FA Cup,Heacham,21707,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419413,FA Cup,Newmarket Town,8878,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419464,FA Cup,St Neots Town,7672,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419464,FA Cup,Great Yarmouth Town,8794,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419433,FA Cup,Chadderton,11960,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419433,FA Cup,Stockport Town,21715,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419425,FA Cup,Guisborough Town,8799,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419425,FA Cup,Consett,8752,away,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419472,FA Cup,Newcastle Benfield,8876,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419472,FA Cup,Pontefract Collieries,7247,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419537,FA Cup,Portishead Town,24346,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419537,FA Cup,Windsor & Eton,26226,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419409,FA Cup,Oadby Town,8889,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419409,FA Cup,Newark Flowserve,14418,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419370,FA Cup,Grantham Town,7718,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419370,FA Cup,Newark Town,24343,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419327,FA Cup,Boston Town,24355,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419327,FA Cup,Kimberley Miners Welfare,19555,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419448,FA Cup,March Town United,8871,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419448,FA Cup,Soham Town Rangers,7670,away,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419331,FA Cup,Daventry Town,7637,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419331,FA Cup,Leicester Nirvana,8844,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419366,FA Cup,Bedworth United,7213,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419366,FA Cup,Brocton,11956,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419389,FA Cup,Runcorn Linnets,7666,home,home,0.1,0.45,0.45,False,False,True,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419389,FA Cup,Clitheroe,7632,away,home,0.1,0.45,0.45,False,False,True,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421137,UEFA Champions League,Malmo FF,375,home,draw,0.45,0.45,0.1,True,False,False,False,-3.5,-1.5,False,0.0,4.0,4.0,0.0,2.0,2.0,7.0,0.0,1.0,51%,1.0,1.0,524.0,447.0,85%,,,,,,,,,,,,,,
1421137,UEFA Champions League,FC Copenhagen,400,away,draw,0.45,0.45,0.1,True,False,False,False,-3.5,-1.5,False,1.0,5.0,10.0,4.0,3.0,7.0,16.0,7.0,1.0,49%,2.0,0.0,497.0,415.0,84%,,,,,,,,,,,,,,
1402657,Primera División,Cienciano,2562,home,home,0.35,0.35,0.3,True,True,False,False,-2.5,-2.5,False,12.0,8.0,22.0,2.0,14.0,8.0,16.0,4.0,1.0,56%,3.0,3.0,368.0,296.0,80%,,,,,,,,,,,,,,
1402657,Primera División,Cultural Santa Rosa,2572,away,home,0.35,0.35,0.3,True,True,False,False,-2.5,-2.5,False,2.0,4.0,7.0,1.0,2.0,5.0,16.0,3.0,6.0,44%,2.0,8.0,282.0,215.0,76%,,,,,,,,,,,,,,
1424895,FA Cup,Northallerton Town,8883,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424895,FA Cup,West Allotment Celtic,12041,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421140,UEFA Champions League,Rangers,257,home,home,0.45,0.45,0.1,True,True,False,False,-2.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421140,UEFA Champions League,Plzen,567,away,home,0.45,0.45,0.1,True,True,False,False,-2.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423487,FA Cup,Bedfont Sports,7212,home,draw,0.45,0.45,0.1,True,True,False,False,-1.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423487,FA Cup,Guernsey,7230,away,draw,0.45,0.45,0.1,True,True,False,False,-1.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423491,FA Cup,Harefield United,8813,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423491,FA Cup,Peacehaven & Telscombe,8894,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423501,FA Cup,Albion Sports,8677,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423501,FA Cup,Sheffield,7667,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423500,FA Cup,Shepton Mallet,8930,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423500,FA Cup,Newquay,26219,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423516,FA Cup,Thetford Town,8969,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423516,FA Cup,Histon,7234,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421946,FA Cup,Wormley Rovers,24351,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421946,FA Cup,Enfield 1893,8775,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423490,FA Cup,Brantham Athletic,8717,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423490,FA Cup,Walthamstow,8985,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423486,FA Cup,St Helens,24349,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423486,FA Cup,Glossop North End,7227,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423481,FA Cup,Longridge Town,8859,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423481,FA Cup,Pilkington,21711,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423497,FA Cup,Faversham Town,7641,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423497,FA Cup,Balham,8695,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423507,FA Cup,Concord Rangers,8658,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423507,FA Cup,Harpenden Town,8814,away,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423767,FA Cup,Frenford,21704,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423767,FA Cup,Witham Town,7264,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423766,FA Cup,Wroxham,9011,home,home,0.45,0.45,0.1,True,True,False,False,-1.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423766,FA Cup,Fakenham Town,8781,away,home,0.45,0.45,0.1,True,True,False,False,-1.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423506,FA Cup,Gresley,8796,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423506,FA Cup,Eastwood Community,16985,away,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423510,FA Cup,Wombwell Town,26223,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423510,FA Cup,Horbury Town,26216,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423496,FA Cup,Crowborough Athletic,8760,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423496,FA Cup,Punjab United,8902,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423505,FA Cup,Little Oakley,14414,home,home,0.45,0.45,0.1,True,True,False,False,-1.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423505,FA Cup,Baldock Town,8694,away,home,0.45,0.45,0.1,True,True,False,False,-1.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423495,FA Cup,Kings Langley,7724,home,away,0.45,0.45,0.1,True,True,False,False,-2.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423495,FA Cup,Cockfosters,8747,away,away,0.45,0.45,0.1,True,True,False,False,-2.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423483,FA Cup,Virginia Water,8982,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423483,FA Cup,Thornbury Town,8971,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423765,FA Cup,Bridlington Town,8719,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423765,FA Cup,Knaresborough Town,8841,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423509,FA Cup,Abingdon United,8676,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423509,FA Cup,Aylesbury Vale Dynamos,8691,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423499,FA Cup,AFC Portchester,8671,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423499,FA Cup,Melksham Town,7241,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423498,FA Cup,Barton Town Old Boys,8699,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423498,FA Cup,Loughborough University,8861,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423508,FA Cup,Harlow Town,7646,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423508,FA Cup,Saffron Walden Town,8919,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423764,FA Cup,Woodbridge Town,9008,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423764,FA Cup,Cornard United,24337,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423482,FA Cup,Downham Town,21703,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423482,FA Cup,Mildenhall Town,8873,away,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423494,FA Cup,Welwyn Garden City,7679,home,home,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423494,FA Cup,Biggleswade,7618,away,home,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423504,FA Cup,Brixham,16984,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423504,FA Cup,Street,8958,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423763,FA Cup,Deal Town,8762,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423763,FA Cup,Hilltop,19554,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423489,FA Cup,Ashford Town (Middlesex),7613,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423489,FA Cup,Eastbourne Town,8769,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423503,FA Cup,Bristol Manor Farm,7621,home,away,0.45,0.45,0.1,True,True,False,False,-1.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423503,FA Cup,Mangotsfield United,7655,away,away,0.45,0.45,0.1,True,True,False,False,-1.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421139,UEFA Champions League,Shkendija,609,home,away,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421139,UEFA Champions League,Qarabag,556,away,away,0.1,0.45,0.45,False,False,True,True,-2.5,-2.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402659,Primera División,FBC Melgar,2554,home,draw,0.45,0.45,0.1,True,True,False,False,-2.5,-1.5,False,5.0,7.0,20.0,8.0,13.0,7.0,11.0,11.0,2.0,69%,3.0,1.0,526.0,441.0,84%,,,,,,,,,,,,,,
1402659,Primera División,Juan Pablo II College,22479,away,draw,0.45,0.45,0.1,True,True,False,False,-2.5,-1.5,False,2.0,2.0,5.0,1.0,3.0,2.0,7.0,0.0,0.0,31%,0.0,4.0,239.0,160.0,67%,,,,,,,,,,,,,,
1423493,FA Cup,Soham Town Rangers,7670,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423493,FA Cup,March Town United,8871,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423485,FA Cup,Reading City,8907,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423485,FA Cup,Cirencester Town,7629,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423484,FA Cup,Consett,8752,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423484,FA Cup,Guisborough Town,8799,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423492,FA Cup,Shaftesbury Town,8926,home,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423492,FA Cup,Baffins Milton Rovers,8693,away,home,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402658,Primera División,Alianza Universidad,2548,home,away,0.1,0.45,0.45,False,False,True,True,-1.5,-2.5,False,2.0,2.0,6.0,2.0,4.0,2.0,11.0,5.0,3.0,66%,,3.0,504.0,448.0,89%,1.0,,,,,,,,,,,,,
1402658,Primera División,Universitario,2540,away,away,0.1,0.45,0.45,False,False,True,True,-1.5,-2.5,False,5.0,4.0,13.0,4.0,10.0,3.0,11.0,4.0,2.0,34%,,2.0,264.0,206.0,78%,0.0,,,,,,,,,,,,,
1421138,UEFA Champions League,Dynamo Kyiv,572,home,away,0.5,0.5,0.0,True,False,False,False,-3.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421138,UEFA Champions League,Pafos,3403,away,away,0.5,0.5,0.0,True,False,False,False,-3.5,-1.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423502,FA Cup,Benfleet,14406,home,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423502,FA Cup,Leighton Town,8846,away,away,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423488,FA Cup,Corinthian,8753,home,draw,0.33,0.33,0.33,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
